Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,0.768701472
Wikipedia,412885,"I figured I would ask you directly, since you objected to my original draft, and it seems to be difficult to workshop specific problems in the general discussion taking place at <url>.  How is <url>?",9,17,7,9,13,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28K8ST8B2XU0N,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.553833775,11,Rude,0.729362373
Wikipedia,443340,That's OK &mdash; my pleasure.  Have you tried the IMDb?,21,25,17,17,17,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,1.059605982,19.4,Polite,0.729402247
Wikipedia,607779,"To be perfectly honest, I really have no idea what you're talking about.  Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",10,5,17,10,9,A1RPVYUPJZGM9Z,A9Y5N2QRY4PNW,A2YFPO0N4GIS25,A872FSFU7WV6W,A1F4D2PZ7NNWTL,-0.795378404,10.2,Rude,0.72973042
Wikipedia,165733,"Anomie, thank you very much, this is a great tool. Why isn't this a Mediawiki gadget ?",13,23,17,10,21,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.595024338,16.8,Polite,0.730680843
Wikipedia,596791,That was a nice pic you put up in the Civil War article. where did you find it?,21,24,21,22,21,AZN83WTGUR1JZ,A28TXBSZPWMEU9,A00613921OIEGJA322163,A29B522D0BX6HN,AIPK94CUWL45W,1.614684557,21.8,Polite,0.730688168
Wikipedia,607582,I am willing to try to discover the problem. What browser do you use?,17,23,20,16,17,AE3D6SE2D8UPQ,A6YO9886DY2SC,A3L8MJ1C4OEDGV,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,0.876303717,18.6,Polite,0.730706967
Wikipedia,359566,Does it not take just a bit more than someone saying they own it to remove a copyvio? As can be seen I post from Canada and what's to stop me claiming to be <url> and anything published in the <url> can be put on Wikipedia (or something a little more sensible)?,9,5,5,11,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,-1.356566082,7.8,Rude,0.730752201
Wikipedia,288388,????,13,5,13,12,9,A2YFPO0N4GIS25,A34A6MSJTD9A4L,A204JAK7QRDWVM,A1KC138MX47DXA,A13CO3B2BRXQLZ,-0.848915201,10.4,Rude,0.731554353
Wikipedia,574731,# And what evidence do you have that I am committing revenge?  Revenge for what?,4,9,10,9,9,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,-1.510390184,8.2,Rude,0.731825377
Wikipedia,628360,"Well, for a start, why is this irreplaceable? He's still alive, so what's to stop someone taking a picture and releasing it under a free license?",9,13,12,14,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2VMJFBCB921NI,AYG3MF094634L,A1F4D2PZ7NNWTL,-0.630255387,11.8,Rude,0.732127211
Wikipedia,355369,"Right, but not all of it. So can you retrieve it or not?",9,5,5,9,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ASDKBXZBSJNZD,A2QH1BQA6GR48O,A19ZT0TQPFA2,-1.796080226,6.6,Rude,0.732378949
Wikipedia,144522,"Do you disagree with this reasoning?. If so, could you explain why?",21,13,13,21,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A2AMGE57IJVSHF,0.671110129,17.8,Polite,0.73275488
Wikipedia,231174,Don't you think it's taken too far back to be of any use? Do we have any alternatives?,9,11,13,13,13,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,-0.487759426,11.8,Rude,0.73314217
Wikipedia,398326,I am not equally confident about this pinning one: <person>. Hector again?,9,13,9,10,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,-0.721255751,10.8,Rude,0.733716021
Wikipedia,331773,Thanks for the detailed reply.  Can a random admin who notices the image with the speedy tag do something useful to fix the situation?,19,19,20,25,23,A2WKPCZU4U110T,A22SZHZTF72TRM,A3L8MJ1C4OEDGV,A3E157ZN8XPUKJ,AC25X12LNYY6Y,1.10897982,21.2,Polite,0.734199436
Wikipedia,246622,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,17,17,15,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.624756701,17.4,Polite,0.734513969
Wikipedia,537854,"Following your comments, I've improved the article a bit more. Do you think it's ready for A-class review?",17,21,19,17,17,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.972053793,18.2,Polite,0.734629742
Wikipedia,559607,Why did you delete see also section in Puerto Rico? why did you delete the political parties?,9,9,13,2,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,-1.338614534,8.8,Rude,0.734773514
Wikipedia,40290,"Hi Zaps, I've noticed that you edited the abovementioned article. Could you please provide your sources?",21,17,21,17,17,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,1.061667817,18.6,Polite,0.735042149
Wikipedia,325929,Do we have an automated-edit-using editor who's decided to just stick these in for completeness' sake? Did I miss all this?,13,1,12,13,5,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,-1.040843282,8.8,Rude,0.736437283
Wikipedia,607819,"Thanks for the <nowiki>{{For</nowiki> templates on Tkachyovs, they help a lot. Maybe in this case we should use the patronimics in the titles and have Alexander Tkachyov as a disambig?",17,21,17,19,21,A233ONYNWKDIYF,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,A1DTQSIIYIZL62,1.208044846,19,Polite,0.737663773
Wikipedia,620143,Mind <url>. Since when one edit after protection expiry is disruptive editing or editwarring?,5,6,8,9,5,A377FGOJB9OTNG,A1N6LHJ8AZZ85F,AVHARSCRX7M9E,AC25X12LNYY6Y,A22CF8BF9YQND7,-0.998237875,6.6,Rude,0.738219923
Wikipedia,415277,Sorry for not replying sooner. What would you like done with your page?,25,17,21,17,17,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A2UBXHCHM2I6IL,A37ADCYLCSB5O2,A13CO3B2BRXQLZ,1.40051837,19.4,Polite,0.738631065
Wikipedia,619977,"Yeah, and it will still have been the third to pass the full bit string tests, instead of just the byte tests. :)   What's the significance of 2042?",20,14,13,23,17,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A2MWGIVIKOXWYM,A2NRW37D7QPLRE,A2LQ33BQ8G259D,0.507742762,17.4,Polite,0.738806932
Wikipedia,317910,"I think that the standards should not apply to animated pictures like ''Tintin'' where start of production is a fuzzy limit. After all, do we have proof that the production of ''<url>'' or ''<url>'' is more advanced than the one of ''Tintin'' ?",17,18,20,15,17,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,0.518782686,17.4,Polite,0.740349755
Wikipedia,381792,It is an obvious and strongly followed point that april fools jokes ''should not disrupt the running of the wiki''. Could you explain why the HELLS you coated a dozen users' pages with pictures of jimbo's ugly bearded fizzogg?,6,1,9,7,9,A199E33VY97TR,A2GSW5RBAT5LQ5,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A26NYABOD7YBW8,-2.114407434,6.4,Rude,0.741407119
Wikipedia,161352,Thanks for your help on <url>.  Any advice on edits we should make to get it up the quality scale?,17,17,21,13,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.629695156,17,Polite,0.741426322
Wikipedia,624753,"Nice work, that explains it quite clearly! Any idea who came up with the scheme?",21,15,21,17,21,AE3D6SE2D8UPQ,A6YO9886DY2SC,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A13CO3B2BRXQLZ,1.354457167,19,Polite,0.741480792
Wikipedia,323592,"I've just seen your message on my Talk page.  Why do you want the disambiguation page to be the one that doesn't say ""disambiguation""?",9,13,13,11,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.584279668,11.8,Rude,0.741843565
Wikipedia,343268,"I've steadily become more interested in getting this article up to FA, but I'm having trouble finding sources that actually analyze ''contemporary R&B'' instead of the entire <url> genre. Do you have any advice or would you be interested in working on it together?",21,21,17,21,21,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,1.517501032,20.2,Polite,0.742177552
Wikipedia,609610,I just want this to end and be proven innocent. After can we friends?,13,17,1,14,13,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28K8ST8B2XU0N,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.293792145,11.6,Rude,0.742782795
Wikipedia,619505,"ChrisO, am I being paranoiac or are you undertaking some kind of campaign against me? What exactly are you referring to this time?",9,8,4,7,20,A2UFD1I8ZO1V4G,A38WUWONC7EXTO,A3E11SHVDD48Z8,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-1.030295282,9.6,Rude,0.743386111
Wikipedia,502620,"Hi there, I've found some peer-reviewed publications that discuss Hoser's work. Could you take another look at the article and the AfD discussion?",17,21,24,25,21,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,1.451658608,21.6,Polite,0.743416591
Wikipedia,626075,"Still, I cannot understand why virtually all boxes related to the EU were removed. What makes this issue more divisive than for example the re-unification of Yugoslavia?",9,13,13,13,9,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AD1IH74UX9IAI,A38N58BSMTA0BE,-0.567888031,11.4,Rude,0.744203766
Wikipedia,626130,You sure kill educating information. I wounder why?,5,1,1,18,5,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,-1.802774575,6,Rude,0.744497691
Wikipedia,607362,"Email checked and responded to.  If you can't respond here, could you at least leave me a note to check my email?",18,12,5,9,10,AS8T4IKYL4V7F,AMJAP6BGF5LVM,A302M81U0HM7RJ,A872FSFU7WV6W,A2WZQ92N4809N1,-0.911159791,10.8,Rude,0.745162265
Wikipedia,626838,"Thanks, I didn't notice the earlier discussion. Would you consider (if you haven't done so yet) adding some indication on either page that these are the same user?",17,21,20,17,21,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,1.313296309,19.2,Polite,0.745355385
Wikipedia,2631,I think it is important to note that Spirit 03 was the last gunship to be brought down and that it has not been involved in a Class A mishap since that date. Should we include that?,13,20,17,17,22,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,0.903350757,17.8,Polite,0.745598818
Wikipedia,625703,If we are going to work together effectively we need to get past these personal issues. Might you consider mediation?,21,13,19,13,17,A3G9MSZVWB7W42,A36UK50UE5YFVZ,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A38N58BSMTA0BE,0.218998242,16.6,Polite,0.746817923
Wikipedia,274880,"OK, so while browsing my watchlist, I saw something peculiar in one of the pages that I'm watching; the user seems to be quite suspicious, based on his user page (similar to Wynchard Bloom's) which leads to the conclusion that he's Gerald. Can you like give him the stick?",9,13,17,9,11,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,A29B522D0BX6HN,-0.56172052,11.8,Rude,0.747461387
Wikipedia,623032,What a mess. Does anything need to be done about it at the moment?,9,5,15,8,8,AEWF3138PFWEN,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,-0.77111159,9,Rude,0.747522484
Wikipedia,626512,Did you upload ''Image:1111.jpg'' to make a point about censorship? What exactly is your intention with that image?,13,5,13,13,6,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,-0.730084055,10,Rude,0.748119681
Wikipedia,625548,"Do you think we're good to go with the proposal, maybe later tonight, or tomorrow? Any other problems with the proposal as it stands?",17,17,17,20,15,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.711320192,17.2,Polite,0.749043135
Wikipedia,433754,May I suggest you actually read the article before claiming it not to be nonsense and removing my CSD tag?  Are you an admin?,1,5,3,8,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,-2.322239335,4.4,Rude,0.749218682
Wikipedia,532974,"You removed the border issue coverage in <url>, and your explanation was that it's covered in another article. Where is it covered?",14,9,13,8,9,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.682148724,10.6,Rude,0.750044664
Wikipedia,629301,"Hi, Michael David. Was there any consensus reached on this issue?",17,17,21,16,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.66160609,17.6,Polite,0.75008136
Wikipedia,624962,experence suggests that most of the time it is an extreamly good criteria but in this case I've put the links back. Which morris side are you with?,7,17,13,9,13,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,-0.433685197,11.8,Rude,0.750736111
Wikipedia,541737,Almost a month has passed. You still up for it?,12,22,17,17,16,ANGX5PAAYGL9P,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A2LQ33BQ8G259D,A872FSFU7WV6W,0.362639471,16.8,Polite,0.750810535
Wikipedia,19520,Thanks for change to Hugh de Grandmesnil - I am (It is) very short of refs for that article. Could you suggest one for your addition?,19,21,21,17,17,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,1.189654652,19,Polite,0.75088905
Wikipedia,576947,"I noticed you added the Jean Chretien link to the homepage, which is nice, but you didn't put any comment for the changelog and you also didn't bump of the last article, you bumped off the 2nd last article.  Why?",13,9,5,13,16,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,-0.502055456,11.2,Rude,0.752060635
Wikipedia,524994,"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",21,20,17,19,17,A233ONYNWKDIYF,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A29B522D0BX6HN,1.025409933,18.8,Polite,0.752262275
Wikipedia,629826,I was wondering if you'd like me to make your userboxes (on your userpage) line up horizontally (in columns of 3) rather than vertically. Interested?,19,16,17,21,17,AW6UIL04MLQ9N,AYG3MF094634L,A2LBBOZZ22O24L,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,1.177253606,18,Polite,0.752749681
Wikipedia,164053,"Hey, I reverted your edits on recognition because the statements were already relayed in footnotes, which I hadn't realised when you brought it up on the talk page. Did you want to move the statements to the main text?",17,17,17,15,17,A233ONYNWKDIYF,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A29B522D0BX6HN,0.524057315,16.6,Polite,0.754135951
Wikipedia,604319,<url> suddenly has a bunch of new entries for today. Did you change the program?,9,13,13,13,9,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.718588865,11.4,Rude,0.754279301
Wikipedia,51868,"Hi, I have cleaned up this page and, in the AfD, identified many other sources and additional content. I  wonder if you would reconsider your delete !vote please (I will do the necessary expansion as and when there is a reasonable expectation of it being kept)?",17,9,17,25,21,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,0.553551867,17.8,Polite,0.756190666
Wikipedia,517873,"Hi Thunderbrand, thanks for letting me know that the image I uploaded is on IFD. Can I ask though, why is the image being deleted?",17,20,17,17,17,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,1.09754124,17.6,Polite,0.757362631
Wikipedia,244209,Thank you. So what did I do to earn the tea?,19,20,18,17,20,A2NRW37D7QPLRE,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,A2WZQ92N4809N1,1.182446104,18.8,Polite,0.758258776
Wikipedia,622010,"You are correct that the science is not copyright, but the purpose of the cite is <url>. If I want to check your equation, where should I look?",17,16,21,15,15,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,0.627949801,16.8,Polite,0.758354897
Wikipedia,526087,"I guess the best thing to do for now, is to not do anything and see what happens.  Don't you agree?",21,17,20,15,13,A1R4VG71V6XECZ,A21753FQKCM5DQ,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.3785538,17.2,Polite,0.759052795
Wikipedia,621630,"I wish I could say, but I don't know what it is.  Could you tell me a little more?",17,18,17,25,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A2MWGIVIKOXWYM,AEYHIQUDWJ3KV,0.881338341,18.8,Polite,0.759442305
Wikipedia,277176,"Hi, I've added a question to your RfA. Also, could you elaborate on how you will ''prevent'' vandalism?",17,13,21,16,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A07479753QYCZ4D30VB72,A29B522D0BX6HN,AIPK94CUWL45W,0.664795725,16.8,Polite,0.759643581
Wikipedia,164799,"What would the recommended sequencing be, then?... GAR, then FAR?",18,20,15,14,20,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.455896383,17.4,Polite,0.759714034
Wikipedia,392527,"Somebody labeled the ""stenography"" images you did for <url> as unverified.  Would you midn adding a tag to those, too?",19,21,18,17,17,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,0.947022762,18.4,Polite,0.761069664
Wikipedia,71772,"With all due respect, that is going to take ages. How can one create a 'Bot' to do all this for me for <url>, <url>, <url>, <url> and <url>?",17,17,17,19,25,A2UFD1I8ZO1V4G,A2YFPO0N4GIS25,AYG3MF094634L,A38WUWONC7EXTO,A15DM9BMKZZJQ6,1.171748211,19,Polite,0.761495377
Wikipedia,451388,Thanks for clean-up of the secret talkpage colourer-inner. Aren't people odd?,20,23,21,20,17,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,1.522301923,20.2,Polite,0.762017084
Wikipedia,629741,Vandalism is putting a live AFD template back? You're a smart one ain't you?,9,17,2,9,9,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,-1.426465108,9.2,Rude,0.762091452
Wikipedia,546077,"I've nominated a biology-type article, <url>, at <url>. Would you be interested in reviewing it?",21,15,17,21,20,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,A3OW54MEVDKXJL,A1JK9DYKWYZZEK,AZ1RJVNOZFIWV,1.035979212,18.8,Polite,0.763034526
Wikipedia,342064,I reverted your change to the Pet Shop Boys article - it was kind of a bizarre change (i would have considered it the work of a vandal were it not for the seemingly valid other wikipedia work you've done). ?,5,12,1,13,1,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A19ZT0TQPFA2,-1.876211586,6.4,Rude,0.763102163
Wikipedia,464704,"I'm attempting to be incisive, and the articles integrity hasn't been disrupted. Therefore i see no reason why you chose to comment unless you felt that ive wiped out important information?",9,7,11,14,10,AE3D6SE2D8UPQ,A6YO9886DY2SC,A3L8MJ1C4OEDGV,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,-0.996727343,10.2,Rude,0.763298334
Wikipedia,339301,"Hi, I see that you added the etymology section of the <url> article.  What does ""RatCE"" mean?",13,17,20,13,20,AD317NO9623GZ,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A28ZB4ZB13BWAI,A29B522D0BX6HN,0.553373593,16.6,Polite,0.764277767
Wikipedia,618720,Good advice from Garion96 there. Would you please come to the talk page of the template and voice your opinion?,16,21,18,18,17,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,1.050609566,18,Polite,0.76441864
Wikipedia,329098,"Would you be willing to do another pre-FAC review of a different article for me?  Specifically, the ""John J. Tigert"" article?",17,21,13,17,17,AZN83WTGUR1JZ,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,A2AMGE57IJVSHF,0.572211207,17,Polite,0.764838292
Wikipedia,601738,"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",13,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.535685711,17,Polite,0.765038738
Wikipedia,626605,"I never programmed that up because there were so few portal reviews, far fewer even than portal candidates. How often does this happen?",24,17,13,17,14,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,0.532978148,17,Polite,0.765706911
Wikipedia,204594,Who???,9,10,13,13,9,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-0.999334331,10.8,Rude,0.766480578
Wikipedia,628941,"Cool, Thanks, do you want to add it to their list? or can I?",17,25,15,21,22,A22SZHZTF72TRM,AO5E3LWBYM72K,A1434R69YV3Y3I,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,1.145226409,20,Polite,0.766604934
Wikipedia,620704,"There you go, it's GA now. Have you done anything else that's gotten to GA?",13,22,1,13,9,A2UFD1I8ZO1V4G,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A1F4D2PZ7NNWTL,-0.57482913,11.6,Rude,0.768168367
Wikipedia,619638,"Thank you for coming in, reading what is there, and saying what I mean in terms better than what I'm using.  What is the next step - doing an official call for opinions?",21,16,13,16,17,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A3454T4PU9GJM0,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.418492055,16.6,Polite,0.768962246
Wikipedia,439750,Thanks for protecting this. Perhaps no longer needed?,17,17,17,19,18,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,1.072916112,17.6,Polite,0.769384916
Wikipedia,625953,"Will you accept that by renominating the article last night you were essentially discarding Delldot's and my previous review, as well as sidestepping Leevanjackson as the primary contributor to that article? If not, why?",21,16,18,17,17,A1R4VG71V6XECZ,A2WKPCZU4U110T,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,0.366756834,17.8,Polite,0.769585237
Wikipedia,49008,"So, is the template too much? Should I add it to all articles contained within the template?",17,21,17,21,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.736559469,17.8,Polite,0.769766454
Wikipedia,223116,"I was looking for some help with editing portals, I've read up on some stuff but still don't quite understand. Do you think you could help me?",17,25,16,17,23,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,1.296805455,19.6,Polite,0.770936582
Wikipedia,621917,"Those of us who've been here the whole time are pretty incredulous about it also. :)  We miss your fine editing style and hope you come back sometime -- keep looking in on us now and then, at least?",16,21,15,21,20,AYG3MF094634L,A3KVLFBRO8X2MZ,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A2WZQ92N4809N1,1.13117027,18.6,Polite,0.770979252
Wikipedia,586092,"I actually went to the long term abuse page right now, and tried to block them, but it seems that those accounts don't exist. Have they been listed incorrectly?",14,19,21,18,16,A2WKPCZU4U110T,AVHARSCRX7M9E,A2ULMYRKQMNNFG,A3E11SHVDD48Z8,AZ1RJVNOZFIWV,0.596287922,17.6,Polite,0.770997773
Wikipedia,126136,"Hi there, it looks like the moving editor has added a bunch of references to the talk page supporting the fact Toto is no longer formally referred to as Moorland Totilas.  Do you think if we added one or more of the refs he's added on the talk page to the article we could move it back?",17,17,17,21,21,A233ONYNWKDIYF,APDWVWS2HMSFD,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A3IHLWMZNBLUR4,0.922497042,18.6,Polite,0.771124555
Wikipedia,39715,"A quick question, I'd like your opinion on something. Do you think I should put <url> GAN on hold or fail it?",14,21,17,17,17,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.593332143,17.2,Polite,0.77181611
Wikipedia,620012,"Read beyond the obvious. What is that essay saying when you remove all referances to users under blocks, bans or other sanctions?",13,9,12,12,13,A2UFD1I8ZO1V4G,A1T546143DSJDI,AYG3MF094634L,A2LQ33BQ8G259D,A1Y3Z92RE62NPS,-0.734030919,11.8,Rude,0.772048669
Wikipedia,109554,"Thank you, I was wondering what type of unit this was. Civil Defence, some kind of police squad, or perhaps even Freikorps?",21,15,17,17,19,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.693869041,17.8,Polite,0.772134239
Wikipedia,10842,"Hey there; I saw that you took the time to edit the Valletta article, but didn't remove user Jasalf's edit. How so?",1,9,11,18,7,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,-0.856371535,9.2,Rude,0.772512066
Wikipedia,536478,"On another subject, have you finished the books I suggested? Want more?",21,13,17,21,17,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.747939551,17.8,Polite,0.773061959
